game,round,scoreA,scoreB,percentA,showScore,n_par,gini_all,gmd_all,cumulativePayoff_all,behavior_all,degree_all,trans_all
13,2,500,500,0.5,false,18,0.15804311774461,294.135802469136,930.555555555556,0.823529411764706,8.11111111111111,0.502673796791444
13,3,500,500,0.5,false,18,0.161111111111111,393.827160493827,1222.22222222222,0.764705882352941,8.44444444444444,0.549432739059968
13,4,500,500,0.5,false,18,0.19407825905001,572.530864197531,1475,0.588235294117647,8.22222222222222,0.548657718120805
13,5,500,500,0.5,false,18,0.176068376068376,635.802469135802,1805.55555555556,0.823529411764706,8.66666666666667,0.608695652173913
13,6,500,500,0.5,false,18,0.168520895735273,729.320987654321,2163.88888888889,0.882352941176471,9.77777777777778,0.680875576036866
13,7,500,500,0.5,false,18,0.177056594548343,894.135802469136,2525,0.764705882352941,10.5555555555556,0.719280719280719
13,8,500,500,0.5,false,18,0.174300254452926,1014.81481481481,2911.11111111111,0.705882352941177,10.1111111111111,0.712742980561555
13,9,500,500,0.5,false,18,0.167413004944491,1107.71604938272,3308.33333333333,0.764705882352941,10.3333333333333,0.736196319018405
14,0,700,300,0.5,true,14,0.207373271889401,183.673469387755,442.857142857143,NA,4.14285714285714,0.390243902439024
14,1,700,300,0.5,true,14,0.232718894009217,257.65306122449,553.571428571429,0.642857142857143,5.57142857142857,0.471428571428571
14,10,700,300,0.5,true,14,0.162736939435968,718.367346938776,2207.14285714286,0.428571428571429,5.85714285714286,0.513513513513513
14,2,700,300,0.5,true,14,0.200460829493088,266.326530612245,664.285714285714,0.5,5.42857142857143,0.462765957446808
14,3,700,300,0.5,true,14,0.266409266409266,422.448979591837,792.857142857143,0.5,5,0.442307692307692
14,4,700,300,0.5,true,14,0.195134575569359,384.69387755102,985.714285714286,0.714285714285714,5.57142857142857,0.565217391304348
14,5,700,300,0.5,true,13,0.186663789382823,441.326530612245,1182.14285714286,0.642857142857143,6,0.536697247706422
14,6,700,300,0.5,true,13,0.160759493670886,453.571428571429,1410.71428571429,0.769230769230769,6.46153846153846,0.583657587548638
14,7,700,300,0.5,true,13,0.148425071587655,476.020408163265,1603.57142857143,0.538461538461538,6.46153846153846,0.627376425855513
14,8,700,300,0.5,true,14,0.135810997513125,501.530612244898,1846.42857142857,0.692307692307692,6.28571428571429,0.641304347826087
14,9,700,300,0.5,true,14,0.145438898450947,603.571428571429,2075,0.642857142857143,6.14285714285714,0.595238095238095
15,0,700,300,0.5,false,18,0.15686274509804,177.777777777778,566.666666666667,NA,5.77777777777778,0.319148936170213
15,1,700,300,0.5,false,18,0.235856735856736,357.716049382716,758.333333333333,0.722222222222222,7.55555555555556,0.392405063291139
15,10,700,300,0.5,false,18,0.13272165087047,1218.82716049383,4591.66666666667,0.722222222222222,12.2222222222222,0.784090909090909
15,2,700,300,0.5,false,18,0.204084547272208,441.049382716049,1080.55555555556,0.833333333333333,9.22222222222222,0.550420168067227
15,3,700,300,0.5,false,18,0.187647184757012,541.049382716049,1441.66666666667,0.722222222222222,9.88888888888889,0.597852028639618
15,4,700,300,0.5,false,18,0.14812103465105,562.037037037037,1897.22222222222,0.888888888888889,11.7777777777778,0.706329113924051
15,5,700,300,0.5,false,18,0.151024811218986,691.358024691358,2288.88888888889,0.611111111111111,11.6666666666667,0.690721649484536
15,6,700,300,0.5,false,18,0.148642482318047,804.320987654321,2705.55555555556,0.666666666666667,12.2222222222222,0.744763382467029
15,7,700,300,0.5,false,18,0.146835812190143,932.407407407407,3175,0.722222222222222,11.8888888888889,0.736585365853659
15,8,700,300,0.5,false,18,0.15051282051282,1087.03703703704,3611.11111111111,0.666666666666667,11.5555555555556,0.728828058169376
15,9,700,300,0.5,false,18,0.132305499287268,1088.58024691358,4113.88888888889,0.833333333333333,12.1111111111111,0.779582366589327
16,0,500,500,0.5,true,13,0,0,500,NA,4.46153846153846,0.380952380952381
16,1,500,500,0.5,true,13,0.150849150849151,178.698224852071,592.307692307692,0.538461538461538,5.23076923076923,0.315789473684211
16,10,500,500,0.5,true,11,0.3061619231832,915.702479338843,1495.45454545455,0.181818181818182,4.90909090909091,0.538461538461538
16,2,500,500,0.5,true,13,0.239770867430442,346.745562130178,723.076923076923,0.538461538461538,5.69230769230769,0.331491712707182
16,3,500,500,0.5,true,13,0.244147157190636,431.952662721893,884.615384615385,0.538461538461538,5.84615384615385,0.424242424242424
16,4,500,500,0.5,true,13,0.259506531204645,528.994082840237,1019.23076923077,0.461538461538462,5.84615384615385,0.422110552763819
16,5,500,500,0.5,true,13,0.285641025641026,659.171597633136,1153.84615384615,0.461538461538462,6,0.502325581395349
16,6,500,500,0.5,true,12,0.281517094017094,731.944444444444,1300,0.416666666666667,5,0.536423841059603
16,7,500,500,0.5,true,12,0.286410256410256,775.694444444444,1354.16666666667,0.25,5.83333333333333,0.578680203045685
16,8,500,500,0.5,true,11,0.309502794939688,869.421487603306,1404.54545454545,0.181818181818182,5.81818181818182,0.687150837988827
16,9,500,500,0.5,true,11,0.304948216340621,876.03305785124,1436.36363636364,0.181818181818182,5.45454545454545,0.611842105263158
17,0,500,500,0.5,false,15,0,0,500,NA,3.73333333333333,0.308411214953271
17,1,500,500,0.5,false,15,0.092255892255892,121.777777777778,660,0.866666666666667,5.86666666666667,0.470588235294118
17,10,500,500,0.5,false,14,0.146019134100859,918.877551020408,3146.42857142857,0.285714285714286,8.71428571428571,0.694164989939638
17,2,500,500,0.5,false,15,0.108823529411765,197.333333333333,906.666666666667,0.8,6.8,0.514792899408284
17,3,500,500,0.5,false,15,0.147126436781609,341.333333333333,1160,0.733333333333333,7.2,0.535714285714286
17,4,500,500,0.5,false,15,0.185273159144893,520,1403.33333333333,0.666666666666667,6.93333333333333,0.536023054755043
17,5,500,500,0.5,false,15,0.195643564356436,658.666666666667,1683.33333333333,0.8,8,0.628205128205128
17,6,500,500,0.5,false,15,0.185651214128035,747.555555555556,2013.33333333333,0.733333333333333,8.53333333333333,0.698706099815157
17,7,500,500,0.5,false,15,0.163500931098697,780.444444444444,2386.66666666667,0.8,8.66666666666667,0.72192513368984
17,8,500,500,0.5,false,14,0.149907235621521,824.489795918367,2750,0.785714285714286,9.14285714285714,0.791150442477876
17,9,500,500,0.5,false,14,0.13860544217687,831.632653061224,3000,0.5,9.14285714285714,0.728102189781022
18,0,700,300,0.5,true,22,0.208556149732621,193.388429752066,463.636363636364,NA,6.90909090909091,0.340770791075051
18,1,700,300,0.5,true,22,0.213358070500928,285.123966942149,668.181818181818,0.636363636363636,9.09090909090909,0.39390386869871
18,10,700,300,0.5,true,21,0.296308954203691,1179.59183673469,1990.47619047619,0.142857142857143,7.14285714285714,0.476683937823834
18,2,700,300,0.5,true,22,0.22618006993007,427.685950413223,945.454545454545,0.590909090909091,9.36363636363636,0.421978021978022
18,3,700,300,0.5,true,22,0.218451845184518,501.446280991736,1147.72727272727,0.454545454545455,10.0909090909091,0.462416745956232
18,4,700,300,0.5,true,22,0.23735701384708,651.652892561983,1372.72727272727,0.454545454545455,10,0.441860465116279
18,5,700,300,0.5,true,22,0.254681139755767,775.619834710744,1522.72727272727,0.272727272727273,9.54545454545454,0.454070981210856
18,6,700,300,0.5,true,22,0.265436794725497,865.082644628099,1629.54545454545,0.227272727272727,9.18181818181818,0.433447098976109
18,7,700,300,0.5,true,21,0.299394896079979,1032.19954648526,1723.80952380952,0.19047619047619,8.47619047619048,0.461847389558233
18,8,700,300,0.5,true,21,0.293382807668522,1075.73696145125,1833.33333333333,0.238095238095238,7.71428571428571,0.454258675078864
18,9,700,300,0.5,true,21,0.30418118466899,1187.75510204082,1952.38095238095,0.380952380952381,6.95238095238095,0.421348314606742
19,0,700,300,0.5,true,22,0.134265734265735,158.677685950413,590.909090909091,NA,6.36363636363636,0.302816901408451
19,1,700,300,0.5,true,22,0.170150704910063,289.256198347107,850,0.818181818181818,8.63636363636364,0.428039702233251
19,10,700,300,0.5,true,21,0.179478966474482,1524.71655328798,4247.61904761905,0.571428571428571,10.8571428571429,0.651539708265802
19,2,700,300,0.5,true,22,0.152327339942867,374.586776859504,1229.54545454545,0.818181818181818,9.90909090909091,0.530386740331492
19,3,700,300,0.5,true,22,0.186204704386522,605.165289256198,1625,0.772727272727273,11.7272727272727,0.615789473684211
19,4,700,300,0.5,true,22,0.196562944885093,798.760330578512,2031.81818181818,0.681818181818182,11.3636363636364,0.646059782608696
19,5,700,300,0.5,true,22,0.20312101369164,986.98347107438,2429.54545454545,0.636363636363636,10.9090909090909,0.627855563743552
19,6,700,300,0.5,true,21,0.198168819766712,1074.82993197279,2711.90476190476,0.619047619047619,11.2380952380952,0.663227708179808
19,7,700,300,0.5,true,21,0.201253711646322,1244.89795918367,3092.85714285714,0.571428571428571,10.7619047619048,0.6733708769107
19,8,700,300,0.5,true,21,0.195858357126449,1353.28798185941,3454.7619047619,0.571428571428571,10.1904761904762,0.681578947368421
19,9,700,300,0.5,true,21,0.179698939846541,1391.38321995465,3871.42857142857,0.761904761904762,11.2380952380952,0.681409295352324
2,0,500,500,0.5,false,19,0,0,500,NA,5.57894736842105,0.272727272727273
2,1,500,500,0.5,false,19,0.157298907646474,219.390581717452,697.368421052632,0.736842105263158,8.42105263157895,0.455696202531646
2,10,500,500,0.5,false,16,0.191988950276243,1303.125,3393.75,0.5,8.875,0.614213197969543
2,2,500,500,0.5,false,17,0.184825234441603,375.086505190311,1014.70588235294,0.823529411764706,9.29411764705882,0.590448625180897
2,3,500,500,0.5,false,17,0.184372256365234,508.650519031142,1379.41176470588,0.764705882352941,9.88235294117647,0.649056603773585
2,4,500,500,0.5,false,16,0.192824074074074,650.78125,1687.5,0.6875,9.625,0.680281690140845
2,5,500,500,0.5,false,16,0.203248031496063,806.640625,1984.375,0.5625,8.875,0.635
2,6,500,500,0.5,false,16,0.190148305084746,841.40625,2212.5,0.5,9.25,0.662576687116564
2,7,500,500,0.5,false,16,0.192512531328321,960.15625,2493.75,0.5625,9.25,0.675344563552833
2,8,500,500,0.5,false,16,0.183758314855877,1035.9375,2818.75,0.625,8.875,0.701812191103789
2,9,500,500,0.5,false,16,0.174826043737575,1099.21875,3143.75,0.6875,9.75,0.698060941828255
20,0,700,300,0.5,true,13,0.192881745120551,198.816568047337,515.384615384615,NA,4.76923076923077,0.447761194029851
20,1,700,300,0.5,true,13,0.20713364847443,285.207100591716,688.461538461538,0.692307692307692,5.38461538461539,0.542372881355932
20,10,700,300,0.5,true,13,0.333797424295162,1134.91124260355,1700,0.0769230769230769,5.69230769230769,0.542713567839196
20,2,700,300,0.5,true,13,0.179702650290885,328.994082840237,915.384615384615,0.846153846153846,6.30769230769231,0.580246913580247
20,3,700,300,0.5,true,13,0.190476190476191,430.769230769231,1130.76923076923,0.692307692307692,6.61538461538461,0.607003891050584
20,4,700,300,0.5,true,13,0.227444025714919,607.100591715976,1334.61538461538,0.615384615384615,7.23076923076923,0.617363344051447
20,5,700,300,0.5,true,13,0.271276595744681,784.615384615385,1446.15384615385,0.307692307692308,7.07692307692308,0.581632653061224
20,6,700,300,0.5,true,13,0.292966479364464,894.674556213018,1526.92307692308,0.230769230769231,6.61538461538461,0.546511627906977
20,7,700,300,0.5,true,13,0.309157509157509,998.816568047337,1615.38461538462,0.230769230769231,5.69230769230769,0.448453608247423
20,8,700,300,0.5,true,13,0.307333691949077,1014.20118343195,1650,0.153846153846154,5.38461538461539,0.46927374301676
20,9,700,300,0.5,true,13,0.314427507975895,1049.70414201183,1669.23076923077,0.153846153846154,6,0.492957746478873
21,0,700,300,0.5,true,20,0.177777777777778,192,540,NA,5.8,0.304761904761905
21,1,700,300,0.5,true,20,0.18462783171521,285.25,772.5,0.8,8.4,0.494978479196557
21,10,700,300,0.5,true,20,0.100355871886121,1128,5620,0.6,14.7,0.807581573896353
21,2,700,300,0.5,true,20,0.160729613733905,374.5,1165,0.9,10.1,0.574596774193548
21,3,700,300,0.5,true,20,0.124617737003057,407.5,1635,0.9,11.7,0.663934426229508
21,4,700,300,0.5,true,20,0.133103448275862,579,2175,0.9,13.7,0.74792243767313
21,5,700,300,0.5,true,20,0.118483197093552,652.25,2752.5,0.8,14,0.775916230366492
21,6,700,300,0.5,true,20,0.102391629297458,685,3345,0.85,14.6,0.796007789678676
21,7,700,300,0.5,true,20,0.0896965865992412,709.5,3955,0.8,14.2,0.792769857433809
21,8,700,300,0.5,true,20,0.0876923076923077,798,4550,0.8,14.6,0.808139534883721
21,9,700,300,0.5,true,20,0.0897180359747205,922.75,5142.5,0.8,15.3,0.831180400890869
22,0,700,300,0.5,true,14,0.207373271889401,183.673469387755,442.857142857143,NA,3.85714285714286,0.32258064516129
22,1,700,300,0.5,true,14,0.223746452223273,241.326530612245,539.285714285714,0.5,4.71428571428571,0.352941176470588
22,10,700,300,0.5,true,14,0.424849344204183,1222.95918367347,1439.28571428571,0.142857142857143,7.14285714285714,0.556231003039514
22,2,700,300,0.5,true,14,0.273015873015873,351.020408163265,642.857142857143,0.428571428571429,6.14285714285714,0.489539748953975
22,3,700,300,0.5,true,14,0.307768268597762,477.040816326531,775,0.357142857142857,6.28571428571429,0.549618320610687
22,4,700,300,0.5,true,14,0.331899024670109,590.30612244898,889.285714285714,0.428571428571429,7.14285714285714,0.567073170731707
22,5,700,300,0.5,true,14,0.363775510204082,727.551020408163,1000,0.285714285714286,6.57142857142857,0.575342465753425
22,6,700,300,0.5,true,14,0.379796578825705,838.265306122449,1103.57142857143,0.285714285714286,6.14285714285714,0.526717557251908
22,7,700,300,0.5,true,14,0.33375850340136,801.020408163265,1200,0.214285714285714,7,0.587719298245614
22,8,700,300,0.5,true,14,0.365873015873016,940.816326530612,1285.71428571429,0.214285714285714,7,0.555555555555556
22,9,700,300,0.5,true,14,0.397959183673469,1094.38775510204,1375,0.214285714285714,7.28571428571429,0.545454545454545
23,0,700,300,0.5,false,18,0.20816085156712,195.013850415512,468.421052631579,NA,5.44444444444444,0.259259259259259
23,1,700,300,0.5,false,17,0.284460052677788,336.332179930796,591.176470588235,0.625,6,0.336842105263158
23,10,700,300,0.5,false,14,0.220613826926119,1422.95918367347,3225,0.692307692307692,7.85714285714286,0.673913043478261
23,2,700,300,0.5,false,16,0.223076923076923,362.5,812.5,0.875,9,0.589198036006547
23,3,700,300,0.5,false,15,0.270707070707071,595.555555555556,1100,0.733333333333333,8.93333333333333,0.670774647887324
23,4,700,300,0.5,false,15,0.269457364341085,772.444444444444,1433.33333333333,0.733333333333333,7.86666666666667,0.608017817371938
23,5,700,300,0.5,false,15,0.237148217636022,842.666666666667,1776.66666666667,0.857142857142857,8.53333333333333,0.656603773584906
23,6,700,300,0.5,false,15,0.236469962785752,988.444444444444,2090,0.714285714285714,8.93333333333333,0.698630136986301
23,7,700,300,0.5,false,15,0.238724800750117,1131.55555555556,2370,0.642857142857143,8.26666666666667,0.659274193548387
23,8,700,300,0.5,false,14,0.225081935608251,1191.32653061224,2646.42857142857,0.846153846153846,7.42857142857143,0.672823218997362
23,9,700,300,0.5,false,14,0.216886269070735,1276.5306122449,2942.85714285714,0.769230769230769,8,0.69815668202765
24,0,500,500,0.5,true,17,0,0,500,NA,4.82352941176471,0.26984126984127
24,1,500,500,0.5,true,17,0.13903743315508,179.930795847751,647.058823529412,0.647058823529412,5.52941176470588,0.3375
24,10,500,500,0.5,true,16,0.125408496732026,719.53125,2868.75,0.6875,8.125,0.629411764705882
24,2,500,500,0.5,true,17,0.111908177905308,188.927335640138,844.117647058824,0.647058823529412,5.88235294117647,0.515463917525773
24,3,500,500,0.5,true,17,0.121895424836601,258.131487889273,1058.82352941176,0.647058823529412,6,0.603833865814696
24,4,500,500,0.5,true,17,0.138911902789285,348.096885813149,1252.94117647059,0.529411764705882,5.41176470588235,0.517647058823529
24,5,500,500,0.5,true,16,0.153462998102467,447.750865051903,1458.82352941176,0.588235294117647,5.875,0.542662116040956
24,6,500,500,0.5,true,15,0.149751356238698,517.578125,1728.125,0.8,6.53333333333333,0.577981651376147
24,7,500,500,0.5,true,14,0.131901244167962,530.078125,2009.375,0.8,7.71428571428571,0.660759493670886
24,8,500,500,0.5,true,16,0.119055706521739,547.65625,2300,0.785714285714286,7.375,0.61662817551963
24,9,500,500,0.5,true,16,0.125987241798299,648.046875,2571.875,0.625,7.5,0.6
25,0,500,500,0.5,false,17,0,0,500,NA,5.52941176470588,0.282051282051282
25,1,500,500,0.5,false,17,0.0507497116493658,76.1245674740484,750,0.882352941176471,7.52941176470588,0.424657534246575
25,10,500,500,0.5,false,16,0.0851286871023715,919.921875,5403.125,0.9375,12.875,0.884462151394422
25,2,500,500,0.5,false,17,0.0504201680672267,112.110726643599,1111.76470588235,0.941176470588235,9.64705882352941,0.594301221166893
25,3,500,500,0.5,false,17,0.0631439016284485,197.231833910035,1561.76470588235,0.941176470588235,10.7058823529412,0.665934065934066
25,4,500,500,0.5,false,17,0.0915032679738559,373.010380622837,2038.23529411765,0.882352941176471,11.7647058823529,0.721415607985481
25,5,500,500,0.5,false,17,0.0902590393955744,462.975778546713,2564.70588235294,0.882352941176471,12.9411764705882,0.817164179104478
25,6,500,500,0.5,false,17,0.105216426193119,656.055363321799,3117.64705882353,0.823529411764706,13.1764705882353,0.837760229720029
25,7,500,500,0.5,false,16,0.098670212765958,724.609375,3671.875,0.9375,12.5,0.845106382978723
25,8,500,500,0.5,false,16,0.105497771173848,887.5,4206.25,0.8125,12.25,0.842844600526778
25,9,500,500,0.5,false,16,0.0936480756686233,897.265625,4790.625,0.9375,12.75,0.866612111292962
26,0,700,300,0.5,false,20,0.208695652173913,192,460,NA,6.4,0.284210526315789
26,1,700,300,0.5,false,19,0.277278562259307,359.002770083103,647.368421052632,0.578947368421053,6.94736842105263,0.350114416475973
26,10,700,300,0.5,false,16,0.174364406779661,1285.9375,3687.5,0.733333333333333,8.875,0.759146341463415
26,2,700,300,0.5,false,19,0.224021592442646,413.850415512465,923.684210526316,0.789473684210526,8.10526315789474,0.466555183946488
26,3,700,300,0.5,false,18,0.207450980392156,489.814814814815,1180.55555555556,0.722222222222222,8.44444444444444,0.530254777070064
26,4,700,300,0.5,false,18,0.174830744723218,541.975308641975,1550,0.833333333333333,10.2222222222222,0.682403433476395
26,5,700,300,0.5,false,17,0.187075138221699,714.186851211073,1908.82352941176,0.764705882352941,9.64705882352941,0.701643489254109
26,6,700,300,0.5,false,17,0.202440550688361,895.501730103806,2211.76470588235,0.588235294117647,8.94117647058824,0.601837672281776
26,7,700,300,0.5,false,17,0.181455633100698,944.636678200692,2602.94117647059,0.823529411764706,9.41176470588235,0.633333333333333
26,8,700,300,0.5,false,16,0.178514799154335,1055.46875,2956.25,0.8125,9.75,0.735924932975871
26,9,700,300,0.5,false,16,0.175966915191053,1180.078125,3353.125,0.75,8.5,0.719798657718121
27,0,500,500,0.5,true,16,0,0,500,NA,4.75,0.279503105590062
27,1,500,500,0.5,true,16,0.0821188340807177,114.453125,696.875,0.8125,5.625,0.432
27,10,500,500,0.5,true,15,0.119482686691698,636.444444444444,2663.33333333333,0.2,7.06666666666667,0.596685082872928
27,2,500,500,0.5,true,16,0.0734223300970873,141.796875,965.625,0.9375,7.625,0.518181818181818
27,3,500,500,0.5,true,16,0.0938245823389021,245.703125,1309.375,0.875,8.875,0.660098522167488
27,4,500,500,0.5,true,16,0.0652573529411766,221.875,1700,0.8125,9.5,0.692307692307692
27,5,500,500,0.5,true,16,0.0888056835637476,361.328125,2034.375,0.6875,9.25,0.669230769230769
27,6,500,500,0.5,true,16,0.0994932432432432,460.15625,2312.5,0.5625,9.25,0.654377880184332
27,7,500,500,0.5,true,15,0.111711711711711,551.111111111111,2466.66666666667,0.333333333333333,8.66666666666667,0.658671586715867
27,8,500,500,0.5,true,15,0.110446467273515,566.222222222222,2563.33333333333,0.2,8.13333333333333,0.636174636174636
27,9,500,500,0.5,true,15,0.115658515658516,599.111111111111,2590,0.0666666666666667,7.73333333333333,0.63302752293578
28,0,500,500,0.5,false,25,0,0,500,NA,6.96,0.273684210526316
28,1,500,500,0.5,false,25,0.136256684491979,203.84,748,0.68,8.88,0.383828045035824
28,10,500,500,0.5,false,22,0.121924520433695,966.528925619835,3963.63636363636,0.476190476190476,9.45454545454546,0.656338028169014
28,2,500,500,0.5,false,25,0.162374768089053,350.08,1078,0.68,10.32,0.437597503900156
28,3,500,500,0.5,false,23,0.182162418013388,509.262759924386,1397.82608695652,0.695652173913043,10.5217391304348,0.482362592288761
28,4,500,500,0.5,false,23,0.16565635451505,599.243856332703,1808.69565217391,0.739130434782609,11.6521739130435,0.563002680965147
28,5,500,500,0.5,false,23,0.150944995338588,673.345935727788,2230.4347826087,0.652173913043478,11.9130434782609,0.585642317380353
28,6,500,500,0.5,false,23,0.151465620573171,788.2797731569,2602.17391304348,0.565217391304348,11.3913043478261,0.626506024096386
28,7,500,500,0.5,false,23,0.131283598981421,789.413988657845,3006.52173913043,0.608695652173913,11.7391304347826,0.661270236612702
28,8,500,500,0.5,false,22,0.134936394663357,898.553719008264,3329.54545454545,0.590909090909091,10,0.649647887323944
28,9,500,500,0.5,false,22,0.124298540965207,915.289256198347,3681.81818181818,0.619047619047619,9.90909090909091,0.676731793960924
29,0,700,300,0.5,false,20,0.200000000000001,200,500,NA,5.8,0.285245901639344
29,1,700,300,0.5,false,20,0.151672240802675,226.75,747.5,0.85,7.5,0.418738049713193
29,10,700,300,0.5,false,16,0.244646812699975,1375.7785467128,2811.76470588235,0.571428571428571,6.5,0.531976744186046
29,2,700,300,0.5,false,17,0.134567901234568,269.135802469136,1000,0.833333333333333,7.05882352941176,0.471321695760599
29,3,700,300,0.5,false,16,0.167618503712164,406.228373702422,1211.76470588235,0.875,6.75,0.526912181303116
29,4,700,300,0.5,false,16,0.168527685046621,506.574394463668,1502.94117647059,0.933333333333333,7,0.578947368421053
29,5,700,300,0.5,false,16,0.172681954137587,599.307958477509,1735.29411764706,0.785714285714286,7.875,0.662109375
29,6,700,300,0.5,false,16,0.194928411247197,782.006920415225,2005.88235294118,0.785714285714286,8,0.660919540229885
29,7,700,300,0.5,false,16,0.20522359141285,916.262975778547,2232.35294117647,0.642857142857143,7.5,0.626086956521739
29,8,700,300,0.5,false,16,0.209371884346959,1017.30103806228,2429.41176470588,0.571428571428571,6.75,0.592207792207792
